""	"PC9.DMSO1"	"PC9.DMSO2"	"PC9.DMSO3"	"PC9.osiacute1"	"PC9.osiacute2"	"PC9.osiacute3"	"PC9.osiDTP1"	"PC9.osiDTP2"	"PC9.osiDTP3"
"PHLPP2"	17.4585909937347	21.3562761347808	19.8535352995766	13.4648779661309	8.54665997443852	9.33702504326745	17.034874890851	15.7444224511879	16.5911214246357
"PHOSPHO1"	0	0	0.0192436003137891	0.0943580868821687	0.123498159749225	0.292178894898263	0.0214587077591158	0.264573107904291	0.180969773507129
"PHOSPHO2"	1.00575067318459	1.72072025373829	1.63506290568621	1.37783858865334	0.921981101563617	0.593710704107589	1.0929874531389	1.54407876491428	1.09566433960152
"PHOX2A"	0.0498820521079658	0	0	0.0700632148392487	0	0	0	0.121495693897263	0
"PHOX2B"	0	0	0	0	0	0	0	0	0
"PHPT1"	48.4913221538714	40.2693117891076	40.001682905951	53.9912696987867	55.8903030779057	55.5870350006707	47.1275717895733	46.3058153387766	45.2439587626239
"PHRF1"	53.7644968688317	50.3447917834383	54.5115027534767	43.1239188415772	38.5720688270591	41.1043295468724	51.6350674048271	52.7057903020102	59.4779081102777
"PHTF1"	59.1604575761531	62.7497857607631	58.5495333056502	54.9176732792595	54.4180575335866	52.4656706929684	66.4803877953947	63.2640703598797	61.1426129215387
"PHTF2"	36.0378187758229	39.3811620742159	38.0209239594788	37.7169864515383	46.1610709245314	42.6790228438921	51.3062020685029	51.2819667645763	52.7277241460836
"PHYH"	9.70286758057943	10.7548252432954	9.32497104301704	12.7515406263834	10.196244572558	13.6934248530751	10.9049842509656	10.2947213839032	12.3216623655391
"PHYHD1"	0.0804638514385866	0.129776652728701	0.210763587661175	0.450997509304997	0.805968564705875	0.792039371471285	0.693170889465291	0.548040933384631	0.346027375587477
"PHYHIP"	0.314188879058044	0.311176161226738	0.274976146940994	0.297642062241659	0.570203114428385	0.551802563155981	0.423957897763587	0.191452045168091	0.130064548582065
"PHYHIPL"	0	0	0	0	0	0	0.528412797322437	0.182687384791516	0.432042171649888
"PHYKPL"	12.9813429969261	14.1585611489639	14.6472717261973	40.7468779778042	45.5043779498084	41.7094865103029	36.7524880244584	46.2974299404357	34.033017412979
"PI15"	0.0694677294099705	0.0546564469540165	0.0124870814564973	0	0.111102263377738	0	0.0741183168593936	0.0120198829260031	0.0568673567548303
"PI16"	0.111352285400411	0.258103340585891	0.321184198700965	0.309928632069535	0.351590216201775	0.308516298504797	0	0.102290135372836	0.181379087761051
"PI3"	120.334728054396	164.802214428842	128.241064932574	79.0777001609507	102.294169901479	90.5191545750524	54.8676690292632	49.8041342783649	43.6087057756304
"PI4K2A"	55.8313344004043	62.3840244524801	67.1092362629269	57.5032430054858	54.0758483406232	52.2415570054303	54.6315766331432	47.4599407460488	51.5891416535784
"PI4K2B"	31.1913948940728	30.0339631870603	34.0560753826761	17.3685958845901	13.7724173558119	15.427675692903	28.0808233584685	27.6573797241187	29.7464384320547
"PI4KA"	42.9810354905912	53.6776092464885	51.7715791455125	39.7442234977736	39.7902838823286	36.974816879313	42.9913434012186	58.8795011224603	54.878377041519
"PI4KB"	77.7100833693149	66.645646101081	63.3226017935035	110.697685313965	104.282514804227	100.62293022196	98.6697788239315	99.9550122414124	102.910770914545
"PIANP"	0.276950283722083	0.419563825454488	0.217005485619939	0.722332417322658	0.706134045247948	0.92266306640917	0.834767857571003	1.27584610486489	0.880903091321939
"PIAS1"	42.1725145828012	47.0623250035326	45.706346958279	74.6464852118551	64.8452027884114	62.7454944801731	60.9113932331115	71.1564683860376	69.3321831519119
"PIAS2"	20.837194304833	17.7107734590716	15.7285591738529	8.08535571586926	6.6389649494672	8.25314446844151	12.6721259613787	8.91086342293381	12.49402977331
"PIAS3"	35.0156756410822	38.4930447716588	37.4590146649755	84.9729945212275	68.3685865437952	70.863325390681	58.7236519880745	62.7636314547408	60.5681406644549
"PIAS4"	25.0874259019074	15.4309991028733	20.22135379629	18.6287987371501	24.0937443629902	17.0392792942862	27.1492580948564	23.2202139795381	23.9467418167608
"PIBF1"	6.36142016722608	6.15126594873011	8.48743084445319	8.58062359427793	6.48987707717222	8.7566355743598	9.22820992006987	10.6812411294172	10.8406041381361
"PICALM"	167.845884941336	175.43712662581	183.059425165598	191.356299468773	189.550855870874	184.661917389153	226.302268779921	193.373572644732	203.864690840534
"PICK1"	44.7617682310623	44.2175696504329	50.3063558864163	57.746746360941	57.5201154088531	57.7018268921766	64.0341578192325	68.9113658512997	67.622687486877
"PID1"	0.98690603607217	1.5642294493853	1.14956953423235	0.972043656864585	0.856477786523042	0.588187073483514	6.53834152007181	7.3683531781891	9.9944779761892
"PIDD1"	25.2010521002641	23.2569389538995	20.0589476633439	18.1512678975848	20.1023052125737	23.1445484812649	23.3434034571136	27.4014590982106	20.9259195580772
"PIEZO1"	473.525796816153	467.0166951882	445.657205204873	590.881289317537	655.478154011832	605.538550518089	762.833923561787	850.143674929141	757.769713299569
"PIEZO2"	0.301969765532705	0.234188191428401	0	0.140411492516098	0.358451424810376	0	0.171090390345201	0.13875918239764	0
"PIF1"	28.0130781241743	37.8811725108056	36.8171480584182	20.362041725005	10.5273729904524	15.7705661925708	10.2051453000252	13.1038453932661	9.73876837287425
"PIFO"	0.386627477795496	0.314778846546306	0.109686980471569	1.51506580185326	0.718004623797328	1.24340609886432	1.36759470762544	1.17023180987316	1.61236127032891
"PIGA"	11.6158091134201	10.8893236300131	10.7017112877151	10.7593876921649	12.0306914425076	10.7897515685387	13.6948581098719	13.4132712561325	17.4320131680908
"PIGB"	8.88477030942737	8.79222680216958	5.88794082954282	11.9726416747465	12.4078850256859	12.2620370326696	9.60008213441164	8.62572510366974	9.2418524829099
"PIGBOS1"	3.12834656140088	4.8103135667747	4.4753159679619	4.16085221631656	4.69634885762138	4.12689030706696	4.2028678831992	4.06956466278329	5.4838569934726
"PIGC"	20.7637892954849	19.4432898255671	18.6150247279939	22.7741691065654	22.0399708611586	22.723632969382	23.3582877070695	21.6460350631962	21.148436790223
"PIGF"	19.8530552666723	18.3699011588485	18.5258448968312	15.2841562175212	16.9721002531744	15.353777333838	14.1332948256909	14.8561326562253	11.3020024728907
"PIGG"	80.0329958623287	78.8167189866889	68.8988725722294	97.8861498955203	105.771103640384	95.8918246688539	128.208439362491	126.878984654235	123.309574465901
"PIGH"	8.87800342126489	8.62049286448679	10.123279504394	9.07572835733541	7.22835754638344	8.13509048973495	10.225973686269	10.1950844566606	10.2139459705295
"PIGK"	56.2728294348681	50.7728076769959	58.5369282812927	34.7340554393858	28.990619618943	30.2466691860518	31.2337606451114	37.2090035439396	36.7517496516719
"PIGL"	7.23077599308534	7.82698859275736	7.34080578084175	6.82776563535057	5.05648474843741	5.50838705178703	8.01548523750137	8.44046747186992	7.25673188762527
"PIGM"	12.0052706054396	12.0140374916303	12.5080444161439	11.8950267776303	13.0877012748621	13.1085141662879	13.5772183846861	12.8415665362519	12.16626357932
"PIGN"	18.433365542762	19.0214619645854	16.0956757035782	18.3011081834389	14.1664744168319	18.1301566800599	18.8260973385678	19.2425294616667	14.1005176629624
"PIGO"	41.6654274563895	38.8160544442127	35.2292332170816	48.4956883549773	41.361886531278	46.8460614577841	45.2355842056457	45.6695548175043	41.2590019614898
"PIGP"	7.12264371930513	5.59328935707892	5.4109662126502	10.3364154674106	8.8106398056985	10.5101711667828	9.61966412610499	9.2098053946787	9.29014703173898
"PIGQ"	58.2301910356753	61.1050881141775	54.9158154363207	70.1131414017892	66.4408411211513	78.2184507042552	70.1050660878272	75.5989688808922	66.6696986767339
"PIGR"	0.0743102494767395	0.195655389075921	0.268464161191031	0.43020758859115	0.43717601243776	1.72776561520003	0.0795803710587621	0.273967854659722	0.245611586457312
"PIGS"	70.7416285554655	70.6505374804904	70.5123188043206	119.693218831422	129.282474977096	105.391308536762	115.745585150568	117.953609613637	110.274441507292
"PIGT"	131.411001492039	125.19951890905	126.67905473808	175.431575307046	161.211593559912	177.995617947538	200.710377725916	189.802285415421	199.3639378298
"PIGU"	28.6361680642718	27.6521905869993	26.7388575720432	22.7759659581692	19.9052457195129	26.5675521946763	23.1763248094544	22.1748275103601	21.1721728686569
"PIGV"	20.2951774790978	19.5689140165078	14.1282669475288	27.5597068183434	28.2872922160446	29.3779905580593	19.8174564111047	23.0038235023471	21.501595974799
"PIGW"	29.8969940394888	25.7688191433956	33.6801323502637	10.7311335500927	6.9395722293791	10.2799898285272	20.2969747685965	20.2574712860255	16.8435578934029
"PIGX"	46.3558892601126	44.2639257839826	42.0570322505211	26.5602317001107	25.1402756564979	31.4862369918892	39.5284551885458	34.4129296295837	35.1357503125515
"PIGY"	1.15854689645351	1.14586364558235	0.158653373384124	1.23875894413642	1.19933691188937	1.19714964995358	0.893501363745782	0.546832337365636	1.28701595590308
"PIGZ"	3.50179849045864	3.92523203063711	1.86566674956617	5.51081579387969	5.32866527262302	5.8088827749442	11.1158245633867	11.8221735470739	10.354014144513
"PIH1D1"	103.376683666845	103.735739253999	107.819563585413	89.7721896799211	84.7762827598605	86.9087012819252	84.2178618383262	84.3845793723247	77.7871581098032
"PIH1D2"	1.55437305219755	1.81266311590722	1.06449595604251	2.74110381709902	4.62651115667938	3.10041628390796	2.24296892014815	2.58546812927876	1.672653997539
"PIH1D3"	0	0	0	0.0184603510133653	0.018588765172965	0.0636351988598923	0	0.0385629425331401	0.0831402184433153
"PIK3AP1"	0.925175525727837	1.12710021433265	0.52643265563584	1.81188336187877	1.50671933988641	2.07340550683056	2.28901303501812	2.08074927989174	2.39104023506401
"PIK3C2A"	86.9498946590407	109.624114087418	97.167809569933	77.3752400186068	80.7990519484524	81.1525767331187	104.88723313468	88.1156457887824	112.937436782451
"PIK3C2B"	73.7896593284094	70.6444530039437	64.6130289332195	190.890179232564	191.86891061969	184.890208374237	175.957259960781	198.1700035986	167.129710223334
"PIK3C2G"	0.0934891093160092	0.0245832502173821	0.0298454143788749	0	0	0.0858351271988964	0.0862442597860975	0.114844765676173	0.076592118164649
"PIK3C3"	14.5790642482428	17.500354737897	17.3448187252579	20.0038826815193	23.8909665380941	22.6638905243113	17.636848645198	20.7829432437649	20.3584742301674
"PIK3CA"	44.8656253848761	53.6542356019467	53.1912208406199	58.9681578448777	63.2293111596788	55.1934386213926	73.8642969336269	78.7288123820146	67.0132150784763
"PIK3CB"	35.9215893692635	41.9955220631684	39.8708305228188	47.9400794792403	38.6359183468761	39.626859374233	35.4834282736614	37.5071351069995	37.2232989489591
"PIK3CD"	9.02310754062149	8.31316413715283	7.02531535538762	29.7850290408434	26.99551018347	24.3664216809047	14.8114452749731	16.109558557503	17.9129435812667
"PIK3CG"	0.019652873810255	0	0.0387598055423206	0	0	0.018575899096477	0.0433478988712689	0	0.09127806253857
"PIK3IP1"	1.22821423291062	2.38693477694297	1.36912563724854	87.5108019551409	93.6392759229596	62.8000186504772	52.6732609670176	57.480364165538	65.8841169237136
"PIK3R1"	11.4264495087859	12.0771918046792	10.4552613371564	14.4333090998905	16.1720544432672	21.682834568599	52.6586227127231	45.137023293094	42.6698461425584
"PIK3R2"	140.9835329114	130.969326875698	120.72656400912	154.176981897369	141.798092764182	163.405761195655	144.956277781794	132.437331867325	142.973261360514
"PIK3R3"	51.1226635109787	51.9341259150821	54.7418723597291	32.9519969908134	30.0763948254266	24.9261022747155	17.4592591034298	20.836865252109	17.8750694584761
"PIK3R4"	40.5963063694746	44.0342122675246	42.1058211606786	36.6518425158662	38.0565866634112	38.5401794387055	43.5834903600245	43.0341263636993	49.9989166759099
"PIK3R5"	0	0	0	0	0	0	0	0	0.0681567350750684
"PIK3R6"	0	0	0	0	0	0	0	0	0
"PIKFYVE"	25.0116675246128	21.8138245470906	27.2150527832777	29.3683997380296	28.3107046662198	32.0084320468386	39.8756122511671	37.0360578806806	37.9864582187876
"PILRA"	0.069657928990945	0.319303137647633	0.321029535245907	0.910899907999889	1.49400504211012	1.14360085242417	1.27068389051674	1.6827563812425	1.38695957693244
"PILRB"	38.3391915036738	50.3398810494334	43.3387202251504	90.6811701720506	93.3981219157132	69.8682143467146	65.7831414689979	97.159842817675	56.3735725839444
"PIM1"	55.0400611372475	54.9744738297786	56.4641287641939	63.2415521643264	53.1315332906078	83.0477372262723	103.226660254694	112.906005441721	155.567029128709
"PIM2"	3.14150745545252	4.37376714794881	4.02564539423477	2.94385778621425	3.0408981169297	2.60720911718484	2.55129255412431	1.99199384815556	3.72598939702483
"PIM3"	81.0492489374167	73.6470852724406	70.1494297228058	91.9822994556622	77.8396603297699	97.6873988565459	97.9583688523192	99.1624163810239	123.045864498326
"PIMREG"	28.0222310019603	30.6805930599857	25.6464526447084	17.5286158092017	12.2530321688595	14.9375462057565	23.3268367887649	23.0818929427331	21.9410617128507
"PIN1"	52.9330584808546	50.7854609047532	43.8931947947678	40.3374777848496	34.6854866025631	40.0010859089703	34.5547195776808	37.094381324254	37.7839147201695
"PIN4"	8.92786747719393	10.7470453724114	9.11074182325831	13.5417790316087	12.691272965128	12.4036188048787	11.3394914492925	11.4606071347428	11.8277615565964
"PINK1"	47.2795551211869	57.4770999687672	45.676450309007	217.13737095774	226.440295341871	195.842339142466	131.572849146961	126.117485578886	137.647671899686
"PINLYP"	0.383503155849827	1.21358471583414	0.563938839863295	0.488737157859225	0.336470605494477	0.346258531733888	0.639851489458155	0.616359522846598	0.827476579943032
"PINX1"	15.2700737232565	13.7844802503008	14.4613791630088	3.63103390686027	3.04377611253698	3.3011058716158	3.79581720792991	2.50156776587778	2.85181505777053
"PIP"	0	0	0	0	0	0	0	0	0
"PIP4K2A"	25.0202620695366	21.8325480935512	27.8249426524884	14.0742546891119	16.9052877590221	17.751727875357	17.0604783046487	14.3690019564067	13.7692598999302
"PIP4K2B"	95.580015341515	100.347312795556	96.9060274859682	88.7274383947781	71.3823383585254	84.6189462346665	100.272314588741	102.717808877424	112.425213822895
"PIP4K2C"	67.3136504512612	65.1724567199726	65.478015067342	91.6852607535087	79.0605199180356	88.6226190677562	120.884613155726	105.39418190697	118.196334923412
"PIP4P1"	18.1256403063178	25.3842965061011	18.8808895082565	22.0537289317032	21.4866295735245	24.0263084897309	24.8103601213274	26.6988269311145	28.1424055390691
"PIP4P2"	8.53178373324048	6.75345859807169	8.59323107273313	6.62311029184918	4.63077623776473	7.25300943966487	5.53979952935825	7.41966452345503	8.11125518938943
"PIP5K1A"	92.7504244619195	92.2120703803158	102.967905413107	94.5608933704362	91.665590343219	105.408187238665	117.143285703976	97.7668124539123	105.306429325011
"PIP5K1B"	0	0	0	0.285731737240519	0	0	0.137714100225151	0.0832577653823084	0.0185090195230487
"PIP5K1C"	32.6826266604568	34.0714097105306	28.4455086444572	49.8429185385462	45.1106768553104	46.4016669545464	46.869430097774	48.0140158951634	49.4789378785754
"PIP5KL1"	0.410917362261795	1.20362391256843	0.492403171184679	1.0206497262841	1.51830079595923	1.6969984195379	2.2011938763123	1.85884981001212	2.54092847995403
"PIPOX"	0.0782834753213163	0.4113933925198	0.345999736939418	0.781493324662616	0.569838555663273	0.623563248736856	0.826977352977362	0.956859188988214	0.816776181335349
"PIR"	58.93330649987	57.7779455902922	55.0839755916366	76.0123442672832	73.6387751205686	78.8832013562021	61.578767215972	59.2066812217365	55.2689482480357
"PIRT"	0	0	0	0	0	0	0	0	0
"PISD"	98.0007067381728	93.7141089678828	89.1201827962375	81.7113397744467	107.374467308105	118.173117537873	134.653256912924	129.197332590767	117.492830272528
"PITHD1"	29.9487626381955	25.1154356182471	26.9308289279758	15.6188757789408	16.753790846602	19.5332974324764	24.2697434820965	29.2856802877754	25.4935112651806
"PITPNA"	91.9448964717213	83.8042768257457	96.1125397368688	70.4696505739444	64.8759096735605	70.3056274018598	83.2153852405949	73.4469300071009	81.1478442666053
"PITPNB"	105.231193621408	111.355207904782	108.984309079018	68.2345453801465	65.1857125366806	66.1543721240093	88.0486532023786	76.195023129316	77.1204978504458
"PITPNC1"	9.34854909305394	9.45268651517002	11.8455155035749	8.37613763959778	6.99236032436845	7.42579657927383	13.4277583281423	13.3568323063382	10.9633916663084
"PITPNM1"	80.794898721468	73.5879385354761	83.145126958251	57.2576514257505	75.2869963924494	79.3777449394808	66.5058721027582	63.1146529079245	63.8500271565181
"PITPNM2"	30.841725612079	30.2710280841891	30.3915428836836	23.4324001827004	18.976025056927	24.5276023015399	14.2449810342902	13.063176461042	11.8582738993438
"PITPNM3"	18.423853956614	23.3351659428134	19.5086268687729	46.9129078627134	50.9398944915913	44.1365847376435	54.4258046318304	61.0033226471559	57.613672416315
"PITRM1"	171.754568918463	175.557917611267	183.307691245618	92.4859345811774	82.9462632208227	90.4716879078125	95.1840459654599	90.1266902049567	96.0529264215878
"PITX1"	62.9088252659461	55.22279977379	64.2579140383575	44.3968482360651	32.0312751522419	37.4721467134575	48.0831036121001	47.9712608969652	48.9284671687191
"PITX2"	0.0503226451071226	0.421290332661193	1.03921251084952	1.13079960190749	0.458449755317238	0.0766400606625936	0.143199593463474	0.946287829151148	0.0676049195748597
"PITX3"	0	0.0695078444481013	0	0.0276519878958375	0.0235567765700204	0.1084010983834	0.345679163572048	0.162902628543167	0.168893950669158
"PIWIL1"	0	0	0	0	0	0	0.0132516118817187	0	0
"PIWIL2"	0.0155784607919272	0.228023392998885	0.022306480856257	0.136864214140944	0.290471913268123	0	0.0774722655492493	0.200515544921333	0.118976881543532
"PIWIL3"	0	0	0.0242855933269367	0.02488566498044	0.0563682960967811	0	0.0582713064551189	0.0725710870914185	0.0768835279360515
"PIWIL4"	0.918659482461907	1.59138821420471	1.80856856408102	17.3029913484181	18.7722729949927	15.9144366045202	19.4398128015703	21.5225873359379	18.254357713659
"PJA1"	35.5437284214939	37.0607248609058	36.1444701166937	33.9256625505145	31.7641405022059	31.2090724346147	29.0178442475314	30.395856570444	34.7053870071226
"PJA2"	29.6544667626925	39.0546064880215	40.5647693392752	80.1817701319751	87.7750829850168	83.3643780233311	108.450844789823	118.496698978732	110.515950784653
"PJVK"	0.199544532468659	0.664532566083133	0.603620979678883	1.91888047460175	2.73296562780098	1.41536409787507	2.18731690432325	2.45611769077796	1.83805909559233
"PKD1"	98.0357535904295	94.0706363905028	85.685297302155	63.1484611782567	80.2514808508677	72.5991810899959	88.8884326025178	102.933381220487	79.6082276583801
"PKD1L1"	0.143072682672754	0.0989747080581252	0	0.880097676543032	0.461649052159968	0.43671673938962	0.268233370909241	0.836835054139567	0.930176840080759
"PKD1L3"	0	0.0210003816123428	0.0254473394909025	0	0.0213191022479522	0.0731746192557596	0.142297509647644	0.048985438471479	0.109574093942574
"PKD2"	19.2931880825673	20.1829424935866	22.5310584787961	48.0738485839015	46.4779690060457	43.5264592062169	57.1782647620547	54.4582544425825	59.390178845178
"PKD2L1"	0.0238816922154659	0	0	0	0	0	0	0	0
"PKD2L2"	0.107680584017724	0.279952171791498	0	0.0816880145459665	0.312181221208068	0.153652463588661	0.157645615509617	0.467357422425884	0.113076579078818
"PKDCC"	15.0808880214031	13.9236672648114	15.9249946617868	16.7199810147093	27.8064038253049	22.4425305221697	21.3986057729258	15.5316650668095	20.2604007001445
"PKDREJ"	0.292833501034206	0.294613749515713	0.254862437809371	0.400976333038509	0.341768555931902	0.195422400482633	0.655878558801665	0.318939018874157	0.414642552360557
"PKHD1"	0.196167454262292	0.439500210906688	0.12519651764196	0.954325175027704	1.83757304603938	0.637564672304105	1.50964391050564	2.03596737412705	1.58838634756941
"PKHD1L1"	0	0	0	0.027084906879799	0.0230863440194717	0	0	0.0487810593986083	0.533742482631456
"PKIA"	1.1139776736806	1.61344416213818	1.58886672543623	0.513933140241444	0.218746546924371	0.381300391985626	0.437144805914771	0.297905890165798	0.674916571163059
"PKIB"	2.04624309041383	1.82661383297601	3.32937222411522	1.87672538649038	1.47557496287768	2.23387335794509	1.61794639051926	1.83292844201756	1.93584162325128
"PKIG"	18.0742155347212	18.6352905158674	16.1442180876385	32.1292025896739	30.2667254451843	28.3040749122763	26.4833603454869	25.9991149268893	27.0450602026597
"PKLR"	0	0	0	0	0.0863986774982572	0	0.0603848970314745	0.0419128772770615	0.0186330336096221
"PKM"	2709.70698609909	2507.09543907269	2549.806543852	1915.67462726991	1686.05839048678	2013.67699712184	1462.17911784928	1408.92890924195	1384.52924528531
"PKMYT1"	77.414926706484	73.7110010800699	71.980788428771	18.6598872848048	10.3465605921231	20.0348379910114	33.1157751233329	33.5820482964788	28.3954820352036
"PKN1"	374.868405257853	342.075621260601	348.721340833847	152.752154557319	142.632631903227	158.991735517035	177.490660762795	164.601133705584	170.790122490434
"PKN2"	139.431382270236	155.753854379098	158.864788726049	302.043108981163	291.350671799674	273.80653409257	200.837299854832	207.985580790724	216.199648126755
"PKN3"	2.64735699669311	3.72122935761114	3.08748131792498	3.34850719775848	3.42113327884694	4.02413376648883	4.11635698287671	6.18627927420288	5.33266699781711
"PKNOX1"	19.0830235419951	17.9380098198818	15.165940569239	9.07042432819262	8.33451637511682	11.8345790530296	8.91186285020399	8.92092024042182	10.8155119369587
"PKNOX2"	0.984186863593591	0.939894510278431	1.18220744961944	1.21475039652439	1.83085719021082	1.56420053452234	0.777191764890476	0.355706908655043	0.297388984461746
"PKP1"	1.10491294813775	1.89697048323466	0.553347513053696	2.88837246753748	1.0904824667757	1.80616976481058	2.25233406918522	2.38682914321932	2.77010215721781
"PKP2"	151.114900380431	135.520206725624	126.230950303348	125.54761737395	160.023687649259	152.421656792781	122.81734511735	105.825211394785	113.747230902412
"PKP3"	113.815977327487	105.15524162535	110.990209584725	96.2263685855009	92.7275670470595	89.3606771279025	70.1733392915647	74.157577998665	72.638572281507
"PKP4"	87.0538457997084	80.0412241900141	85.9196343050709	60.3068306151757	60.871518157659	64.4996089741633	85.8623548739041	94.030668863248	80.4999570704144
"PLA1A"	0	0.0165632640896219	0	0.0246836186182241	0	0	0.0280604399121086	0.0242184355742046	0
"PLA2G10"	0.141746071618165	0.469217931233632	0.26315717257057	5.16816589176314	5.22536367755171	3.9052979127973	1.98163877549005	1.2275471847371	1.93203136751465
"PLA2G12A"	54.3007392159796	49.2239606478006	44.1456424651598	24.785636346955	21.4555993185688	25.0850710823347	28.3868725849404	31.0407428509843	27.8278876216225
"PLA2G12B"	0	0.02048874699003	0	0	0	0.0239780334091754	0	0.0240181449977184	0.0213427052559789
"PLA2G15"	18.6679395939863	14.568539763035	12.99782917837	40.1193258399469	35.1729564130043	37.9873555653228	39.9645606651701	47.7406217280907	44.2321169804824
"PLA2G1B"	0	0.029855915929438	0	0	0.0585246298608268	0	0.103942910177752	0.0226290460975583	0
"PLA2G2A"	0	0	0	0.0365411671676194	0	0.0447999032159666	0.129053903085122	0	0.0638336749731374
"PLA2G2C"	0.730529562743996	1.00510008705528	1.03768878076678	2.73434230646071	3.1864985475904	2.40206225901607	1.11257410095522	1.13816225014276	1.01162614372379
"PLA2G2D"	0.0509942038075966	0.0440891995064652	0.0488217483798037	0.260537881067082	0.397084220798831	0.174157976105437	0.162061288037213	0.244552565413627	0.188295560905851
"PLA2G2E"	0	0	0	0	0	0	0	0.0241402525233362	0
"PLA2G2F"	0.499549530870638	0.774931515217788	0.41152932677352	3.96274293361474	5.12094423158645	4.02770026916968	0.590773108115603	0.772136805414986	0.424949203145361
"PLA2G3"	0	0	0	0	0.0211558609272667	0	0	0	0.0216309724170596
"PLA2G4A"	2.44821440423561	2.14265764718453	1.38835866457273	2.20617424510214	1.30976332970912	1.66969209230003	4.84979915916651	4.10447780932023	6.26413647996598
"PLA2G4B"	1.52156740319543	1.26322759998337	1.40744781868802	3.68591254045845	2.49205803743786	3.77751641605708	2.90962358030976	4.54060953368374	2.557382142767
"PLA2G4C"	0.504228286974866	0.923286948843446	0.432134914950087	1.29114654589362	1.68442714651935	1.85717858419476	4.55103069375761	5.07566903979634	6.32441512304481
"PLA2G4D"	0.652556682266397	0.789188465593746	0.555312570715925	1.32533509979723	0.605611587911188	0.475678040460385	1.37057476762224	0.93704005392116	1.80791185667536
"PLA2G4E"	0.314836657160303	0.102889618636613	0.175288863281919	0.196123734915977	0.12541680949781	0.143472694535838	0.0619647331947564	0.165787903496253	0.257345189202009
"PLA2G4F"	2.34867788273628	2.86025800713113	2.60328729204284	3.63345390178371	3.23901243623897	4.3934583777996	4.91180016415611	6.66779230951846	4.01250972946154
"PLA2G5"	0	0.0290851346739859	0	0.0201469786972363	0.120171621649419	0	0.0581026334335351	0.0197542094631817	0.0175627966512651
"PLA2G6"	9.52322208099837	11.8930443376861	9.46922172650737	36.0929377600381	31.2238570864906	29.9139853955518	20.7751879496796	32.5262734717584	28.3591060358666
"PLA2G7"	5.44676551528733	4.37835173363373	3.95274229536635	1.41796197270515	1.48633233112793	1.57734963030963	3.40376492351918	1.75714558969697	2.78564912235262
"PLA2R1"	0.378158077939506	0.577661112250369	0.217239512863027	5.09142584107558	4.69959102087648	4.25287064780693	14.9280241353984	19.2823152706208	16.7658479803675
"PLAA"	54.1965429181376	49.4047264448742	55.8217709688915	30.4469584096529	25.6334688527804	35.2476662005508	32.1160038752082	35.5767304028197	34.8353613283257
"PLAAT1"	0.487762167151727	0.240765081170355	0.418204668300014	0.12468127065083	0.196608449581991	0.203830554904471	0.261775812848769	0.224540815466325	0.308336816026036
"PLAAT2"	0.127942601858855	0.159990806017134	0.319123802703472	1.69788833180063	1.50684273425489	1.17769439978718	4.01749729297419	4.12000412133574	4.43153008306922
"PLAAT3"	80.854762764551	96.4407333332489	77.3104523951793	171.73959972964	151.27216233116	151.064850932448	133.635487862212	123.684529785184	136.111835814302
"PLAAT4"	0.252636289297062	0.356000809211535	0.0877945778016627	7.86174480301497	6.1087898552948	7.38572392411773	9.71017363747412	10.0238162880421	10.1672085946251
"PLAAT5"	0	0	0	0	0.0342725680127478	0	0	0	0
"PLAC1"	0.349418222456041	0.344035306028135	1.02412374751655	0.219637954297946	0.511367977000678	0.253189130845543	1.21330697389881	0.823678929225829	1.35250305117994
"PLAC8"	1.89542079894244	1.13587751930473	0.671675013786712	1.87359274511681	2.49048178062295	2.44736442565636	1.55683957452523	1.70780290205621	2.28382582165151
"PLAC8L1"	0.125166524811943	0.0790465798550959	0.096113295694982	0.307854205319781	0.302096735742768	0.235163684723842	0.482553864770616	0.460454468305549	0.335517801850738
"PLAC9"	0.272151012242732	0.172689223424869	0.213262133696883	2.22993128991495	3.12378703408668	2.53941430777984	2.65418431473961	3.0894781422894	2.73168433903287
"PLAG1"	2.43788277655417	2.81746764640992	4.49739531129253	9.83992838395338	9.12710852180514	7.87701014141374	4.19216904862406	4.59744345763398	5.54992945440028
"PLAGL1"	10.564325185399	10.4086821086029	9.97952346629564	12.1802264748527	11.2916712790458	11.5678523522888	15.1160364893208	14.133466697814	13.8209643478851
"PLAGL2"	62.7287743410081	61.9680802537864	60.8978797223122	50.9059020511718	47.5261104820601	45.1934830150118	55.5858007791939	51.6074750222783	55.6247813093541
"PLAT"	32.3733260059609	92.5077442498415	93.4352567212513	152.683267136834	165.549486400396	72.7787648529128	39.25273006517	38.1902695624426	40.3595612032828
"PLAU"	191.306778038403	171.304047392628	202.619945662003	156.936437363584	120.254976429049	239.588369077324	140.62692063888	132.379028849336	144.543427208262
"PLAUR"	35.5334850197709	34.2874622027478	38.6998435810304	31.6882149363539	27.5521073029023	52.8324647773645	61.4004942244424	50.1262354391807	47.7821045864105
"PLB1"	0.798682681551186	0.669502117543736	0.448275814407089	2.92808096054551	2.08563469966007	3.33811119614839	1.40099034693968	1.23690370210321	2.34017694446319
"PLBD1"	25.2281065359483	21.9434649064621	17.4938127415538	45.6168531905734	40.4125024539214	42.7682366702216	78.4161782298555	75.292116462806	83.8571936314702
